DateTime,PhoneAccelerometerX,PhoneAccelerometerY,PhoneAccelerometerZ,Distracted
06/01/202101:23:08.460,-0.56304931640625,0.2139892578125,-0.804779052734375,0.0
06/01/202101:23:08.468,-0.5634613037109375,0.215576171875,-0.8040313720703125,0.0
06/01/202101:23:08.477,-0.565032958984375,0.21478271484375,-0.8036651611328125,0.0
06/01/202101:23:08.487,-0.565155029296875,0.214202880859375,-0.8026885986328125,0.0
06/01/202101:23:08.497,-0.5646820068359375,0.2136077880859375,-0.8037109375,0.0
06/01/202101:23:08.522,-0.565582275390625,0.212127685546875,-0.8039093017578125,0.0
06/01/202101:23:08.527,-0.5680084228515625,0.21240234375,-0.80364990234375,0.0
06/01/202101:23:08.538,-0.5679168701171875,0.2126922607421875,-0.8023681640625,0.0
06/01/202101:23:08.547,-0.5673675537109375,0.2124176025390625,-0.8023834228515625,0.0
06/01/202101:23:08.558,-0.5669708251953125,0.21075439453125,-0.8016815185546875,0.0
06/01/202101:23:08.584,-0.5656585693359375,0.210418701171875,-0.801239013671875,0.0
06/01/202101:23:08.587,-0.5645751953125,0.2091217041015625,-0.8033447265625,0.0
06/01/202101:23:08.597,-0.5657958984375,0.21002197265625,-0.80389404296875,0.0
06/01/202101:23:08.608,-0.564666748046875,0.210357666015625,-0.8036346435546875,0.0
06/01/202101:23:08.618,-0.5643310546875,0.2107391357421875,-0.8048095703125,0.0
06/01/202101:23:08.641,-0.5643463134765625,0.21173095703125,-0.8042755126953125,0.0
06/01/202101:23:08.642,-0.5635528564453125,0.2131805419921875,-0.8039093017578125,0.0
06/01/202101:23:08.647,-0.563507080078125,0.214569091796875,-0.8025360107421875,0.0
06/01/202101:23:08.658,-0.5642547607421875,0.2144317626953125,-0.8012847900390625,0.0
06/01/202101:23:08.668,-0.56414794921875,0.21356201171875,-0.801239013671875,0.0
06/01/202101:23:08.677,-0.564910888671875,0.2121124267578125,-0.802825927734375,0.0
06/01/202101:23:08.704,-0.56549072265625,0.21160888671875,-0.8041534423828125,0.0
06/01/202101:23:08.705,-0.566558837890625,0.21124267578125,-0.80670166015625,0.0
06/01/202101:23:08.707,-0.566802978515625,0.2103424072265625,-0.8077850341796875,0.0
06/01/202101:23:08.718,-0.5650634765625,0.2108612060546875,-0.8069305419921875,0.0
06/01/202101:23:08.728,-0.561370849609375,0.211395263671875,-0.8052825927734375,0.0
06/01/202101:23:08.737,-0.5606689453125,0.212310791015625,-0.8042755126953125,0.0
06/01/202101:23:08.762,-0.5618743896484375,0.2122039794921875,-0.8043670654296875,0.0
06/01/202101:23:08.767,-0.5628662109375,0.2104644775390625,-0.8027496337890625,0.0
06/01/202101:23:08.777,-0.5640411376953125,0.2103271484375,-0.8025360107421875,0.0
06/01/202101:23:08.788,-0.5655975341796875,0.2114410400390625,-0.8023223876953125,0.0
06/01/202101:23:08.797,-0.566680908203125,0.2110748291015625,-0.8031005859375,0.0
06/01/202101:23:08.820,-0.5670318603515625,0.2122955322265625,-0.8027191162109375,0.0
06/01/202101:23:08.827,-0.564544677734375,0.2136993408203125,-0.801239013671875,0.0
06/01/202101:23:08.838,-0.5647735595703125,0.214019775390625,-0.8010406494140625,0.0
06/01/202101:23:08.847,-0.566375732421875,0.2151336669921875,-0.8018341064453125,0.0
06/01/202101:23:08.857,-0.56744384765625,0.2141571044921875,-0.802032470703125,0.0
06/01/202101:23:08.883,-0.568328857421875,0.2144775390625,-0.804656982421875,0.0
06/01/202101:23:08.887,-0.5671539306640625,0.2152557373046875,-0.803436279296875,0.0
06/01/202101:23:08.897,-0.5654754638671875,0.2147216796875,-0.801727294921875,0.0
06/01/202101:23:08.907,-0.5647430419921875,0.213897705078125,-0.8001708984375,0.0
06/01/202101:23:08.917,-0.564300537109375,0.2115325927734375,-0.7993621826171875,0.0
06/01/202101:23:08.941,-0.5635986328125,0.21044921875,-0.80133056640625,0.0
06/01/202101:23:08.947,-0.5645904541015625,0.2091064453125,-0.80419921875,0.0
06/01/202101:23:08.957,-0.564300537109375,0.2105255126953125,-0.8044891357421875,0.0
06/01/202101:23:08.967,-0.5651702880859375,0.2110443115234375,-0.8043670654296875,0.0
06/01/202101:23:08.977,-0.5655517578125,0.2113494873046875,-0.8053741455078125,0.0
06/01/202101:23:09.004,-0.5648345947265625,0.2114410400390625,-0.8050994873046875,0.0
06/01/202101:23:09.007,-0.5625152587890625,0.210296630859375,-0.80352783203125,0.0
06/01/202101:23:09.018,-0.5626678466796875,0.2104034423828125,-0.8034515380859375,0.0
06/01/202101:23:09.027,-0.5633087158203125,0.210235595703125,-0.8030548095703125,0.0
06/01/202101:23:09.037,-0.5648040771484375,0.2099456787109375,-0.803466796875,0.0
06/01/202101:23:09.062,-0.56536865234375,0.211639404296875,-0.8035125732421875,0.0
06/01/202101:23:09.067,-0.56463623046875,0.2121429443359375,-0.803375244140625,0.0
06/01/202101:23:09.077,-0.563995361328125,0.2119140625,-0.8048248291015625,0.0
06/01/202101:23:09.087,-0.56365966796875,0.21173095703125,-0.8046875,0.0
06/01/202101:23:09.097,-0.564483642578125,0.2129058837890625,-0.8034210205078125,0.0
06/01/202101:23:09.120,-0.5641326904296875,0.2129364013671875,-0.8054656982421875,0.0
06/01/202101:23:09.121,-0.5648956298828125,0.212738037109375,-0.8040924072265625,0.0
06/01/202101:23:09.127,-0.5656890869140625,0.215240478515625,-0.803680419921875,0.0
06/01/202101:23:09.137,-0.5655059814453125,0.2145233154296875,-0.8028411865234375,0.0
06/01/202101:23:09.147,-0.56500244140625,0.21368408203125,-0.8016510009765625,0.0
06/01/202101:23:09.157,-0.56414794921875,0.2131805419921875,-0.80194091796875,0.0
06/01/202101:23:09.183,-0.563720703125,0.212493896484375,-0.8028564453125,0.0
06/01/202101:23:09.187,-0.565093994140625,0.2134246826171875,-0.803070068359375,0.0
06/01/202101:23:09.197,-0.5652313232421875,0.214080810546875,-0.80267333984375,0.0
06/01/202101:23:09.207,-0.5652618408203125,0.2138214111328125,-0.8027801513671875,0.0
06/01/202101:23:09.217,-0.5634765625,0.21441650390625,-0.8021392822265625,0.0
06/01/202101:23:09.241,-0.5628509521484375,0.2123565673828125,-0.8030242919921875,0.0
06/01/202101:23:09.242,-0.563385009765625,0.211151123046875,-0.803558349609375,0.0
06/01/202101:23:09.247,-0.5627288818359375,0.2117767333984375,-0.803680419921875,0.0
06/01/202101:23:09.257,-0.5629119873046875,0.2119598388671875,-0.8045654296875,0.0
06/01/202101:23:09.267,-0.5630035400390625,0.21307373046875,-0.8048095703125,0.0
06/01/202101:23:09.277,-0.563568115234375,0.213531494140625,-0.8058013916015625,0.0
06/01/202101:23:09.300,-0.5628204345703125,0.21270751953125,-0.8056793212890625,0.0
06/01/202101:23:09.307,-0.5617523193359375,0.2123870849609375,-0.805023193359375,0.0
06/01/202101:23:09.317,-0.5617828369140625,0.21246337890625,-0.80572509765625,0.0
06/01/202101:23:09.327,-0.56182861328125,0.213775634765625,-0.8037872314453125,0.0
06/01/202101:23:09.337,-0.5613250732421875,0.2140045166015625,-0.8035736083984375,0.0
06/01/202101:23:09.359,-0.5619964599609375,0.2149810791015625,-0.8031463623046875,0.0
06/01/202101:23:09.367,-0.56317138671875,0.2140045166015625,-0.8041839599609375,0.0
06/01/202101:23:09.377,-0.5643768310546875,0.21337890625,-0.804656982421875,0.0
06/01/202101:23:09.387,-0.5658416748046875,0.214080810546875,-0.8049468994140625,0.0
06/01/202101:23:09.397,-0.566192626953125,0.2126007080078125,-0.804931640625,0.0
06/01/202101:23:09.422,-0.56707763671875,0.21368408203125,-0.8054351806640625,0.0
06/01/202101:23:09.423,-0.5670928955078125,0.21307373046875,-0.8055877685546875,0.0
06/01/202101:23:09.427,-0.5667877197265625,0.2114105224609375,-0.8027801513671875,0.0
06/01/202101:23:09.437,-0.5657958984375,0.2105255126953125,-0.801849365234375,0.0
06/01/202101:23:09.447,-0.5661773681640625,0.2096405029296875,-0.8018341064453125,0.0
06/01/202101:23:09.457,-0.56512451171875,0.2106781005859375,-0.80072021484375,0.0
06/01/202101:23:09.484,-0.5666046142578125,0.2115936279296875,-0.8008270263671875,0.0
06/01/202101:23:09.487,-0.5676116943359375,0.2129058837890625,-0.8004150390625,0.0
06/01/202101:23:09.497,-0.5679779052734375,0.213653564453125,-0.8007965087890625,0.0
06/01/202101:23:09.507,-0.569000244140625,0.2139129638671875,-0.8015289306640625,0.0
06/01/202101:23:09.517,-0.567535400390625,0.213897705078125,-0.8018951416015625,0.0
06/01/202101:23:09.544,-0.5663909912109375,0.2161102294921875,-0.802459716796875,0.0
06/01/202101:23:09.547,-0.564910888671875,0.2155914306640625,-0.8017425537109375,0.0
06/01/202101:23:09.557,-0.5645751953125,0.216461181640625,-0.8016357421875,0.0
06/01/202101:23:09.567,-0.56451416015625,0.2157135009765625,-0.802093505859375,0.0
06/01/202101:23:09.577,-0.56402587890625,0.2155303955078125,-0.804351806640625,0.0
06/01/202101:23:09.600,-0.5630035400390625,0.215576171875,-0.80474853515625,0.0
06/01/202101:23:09.601,-0.56201171875,0.2150726318359375,-0.8055877685546875,0.0
06/01/202101:23:09.607,-0.5609283447265625,0.2147674560546875,-0.8053131103515625,0.0
06/01/202101:23:09.617,-0.55950927734375,0.2136993408203125,-0.80426025390625,0.0
06/01/202101:23:09.627,-0.5588836669921875,0.21307373046875,-0.80322265625,0.0
06/01/202101:23:09.637,-0.55950927734375,0.211883544921875,-0.80438232421875,0.0
06/01/202101:23:09.665,-0.558563232421875,0.21026611328125,-0.806182861328125,0.0
06/01/202101:23:09.666,-0.5601654052734375,0.2099609375,-0.8070220947265625,0.0
06/01/202101:23:09.667,-0.560821533203125,0.2105712890625,-0.8062286376953125,0.0
06/01/202101:23:09.677,-0.5630035400390625,0.2117767333984375,-0.806915283203125,0.0
06/01/202101:23:09.687,-0.562652587890625,0.21221923828125,-0.805816650390625,0.0
06/01/202101:23:09.697,-0.5630950927734375,0.212188720703125,-0.8043365478515625,0.0
06/01/202101:23:09.723,-0.5630035400390625,0.21148681640625,-0.8032684326171875,0.0
06/01/202101:23:09.726,-0.5632171630859375,0.2097015380859375,-0.8016510009765625,0.0
06/01/202101:23:09.737,-0.563934326171875,0.20941162109375,-0.803192138671875,0.0
06/01/202101:23:09.747,-0.564849853515625,0.210479736328125,-0.802978515625,0.0
06/01/202101:23:09.757,-0.5660247802734375,0.2113800048828125,-0.8034210205078125,0.0
06/01/202101:23:09.780,-0.5677947998046875,0.2137298583984375,-0.8035736083984375,0.0
06/01/202101:23:09.787,-0.565673828125,0.2132720947265625,-0.8028564453125,0.0
06/01/202101:23:09.797,-0.566070556640625,0.2133026123046875,-0.802093505859375,0.0
06/01/202101:23:09.807,-0.5653076171875,0.2137908935546875,-0.8012237548828125,0.0
06/01/202101:23:09.817,-0.5651702880859375,0.214385986328125,-0.8016510009765625,0.0
06/01/202101:23:09.842,-0.565765380859375,0.2149658203125,-0.802886962890625,0.0
06/01/202101:23:09.843,-0.5661163330078125,0.2151031494140625,-0.8028106689453125,0.0
06/01/202101:23:09.846,-0.5669403076171875,0.2149505615234375,-0.80322265625,0.0
06/01/202101:23:09.857,-0.56622314453125,0.2160186767578125,-0.8043365478515625,0.0
06/01/202101:23:09.867,-0.5665283203125,0.215484619140625,-0.802459716796875,0.0
06/01/202101:23:09.876,-0.565826416015625,0.215728759765625,-0.801727294921875,0.0
06/01/202101:23:09.904,-0.56585693359375,0.2153167724609375,-0.80108642578125,0.0
06/01/202101:23:09.906,-0.5655670166015625,0.2122802734375,-0.80218505859375,0.0
06/01/202101:23:09.917,-0.56561279296875,0.2124176025390625,-0.8019256591796875,0.0
06/01/202101:23:09.926,-0.5660400390625,0.2114410400390625,-0.804351806640625,0.0
06/01/202101:23:09.937,-0.565673828125,0.211822509765625,-0.8046722412109375,0.0
06/01/202101:23:09.960,-0.5658416748046875,0.21240234375,-0.804840087890625,0.0
06/01/202101:23:09.961,-0.564361572265625,0.211090087890625,-0.8043212890625,0.0
06/01/202101:23:09.967,-0.5628814697265625,0.210540771484375,-0.8035430908203125,0.0
06/01/202101:23:09.977,-0.56158447265625,0.2109375,-0.8037109375,0.0
06/01/202101:23:09.986,-0.5610809326171875,0.21185302734375,-0.804351806640625,0.0
06/01/202101:23:09.997,-0.561431884765625,0.2105865478515625,-0.8045501708984375,0.0
06/01/202101:23:10.024,-0.5611724853515625,0.2108917236328125,-0.804718017578125,0.0
06/01/202101:23:10.026,-0.561126708984375,0.211334228515625,-0.8042755126953125,0.0
06/01/202101:23:10.037,-0.559844970703125,0.212432861328125,-0.8040771484375,0.0
06/01/202101:23:10.046,-0.5593109130859375,0.2130279541015625,-0.802703857421875,0.0
06/01/202101:23:10.057,-0.5595855712890625,0.2141265869140625,-0.802490234375,0.0
06/01/202101:23:10.083,-0.56036376953125,0.2142791748046875,-0.8034820556640625,0.0
06/01/202101:23:10.086,-0.56512451171875,0.21234130859375,-0.80535888671875,0.0
06/01/202101:23:10.097,-0.5671234130859375,0.2121734619140625,-0.80657958984375,0.0
06/01/202101:23:10.106,-0.5667724609375,0.21173095703125,-0.8069610595703125,0.0
06/01/202101:23:10.116,-0.5684051513671875,0.2135009765625,-0.8064727783203125,0.0
06/01/202101:23:10.139,-0.5688629150390625,0.21258544921875,-0.8038482666015625,0.0
06/01/202101:23:10.140,-0.5679931640625,0.211578369140625,-0.802398681640625,0.0
06/01/202101:23:10.146,-0.5677337646484375,0.2129058837890625,-0.8023681640625,0.0
06/01/202101:23:10.157,-0.5689544677734375,0.2148895263671875,-0.8001251220703125,0.0
06/01/202101:23:10.166,-0.569610595703125,0.21478271484375,-0.7996978759765625,0.0
06/01/202101:23:10.176,-0.570709228515625,0.214508056640625,-0.800628662109375,0.0
06/01/202101:23:10.202,-0.5716705322265625,0.214019775390625,-0.8008575439453125,0.0
06/01/202101:23:10.206,-0.5727691650390625,0.216552734375,-0.7998199462890625,0.0
06/01/202101:23:10.217,-0.57061767578125,0.2152862548828125,-0.8000335693359375,0.0
06/01/202101:23:10.226,-0.5683441162109375,0.215362548828125,-0.798919677734375,0.0
06/01/202101:23:10.236,-0.56671142578125,0.21343994140625,-0.798797607421875,0.0
06/01/202101:23:10.260,-0.5646514892578125,0.2125396728515625,-0.800628662109375,0.0
06/01/202101:23:10.266,-0.5647430419921875,0.2139434814453125,-0.80242919921875,0.0
06/01/202101:23:10.276,-0.5633544921875,0.2159271240234375,-0.803924560546875,0.0
06/01/202101:23:10.286,-0.56268310546875,0.215423583984375,-0.8062591552734375,0.0
06/01/202101:23:10.296,-0.5626220703125,0.2149200439453125,-0.805572509765625,0.0
06/01/202101:23:10.322,-0.562103271484375,0.2147369384765625,-0.8058624267578125,0.0
06/01/202101:23:10.326,-0.5615081787109375,0.2107391357421875,-0.8035736083984375,0.0
06/01/202101:23:10.336,-0.56048583984375,0.208587646484375,-0.8034515380859375,0.0
06/01/202101:23:10.346,-0.5597076416015625,0.209197998046875,-0.8045501708984375,0.0
06/01/202101:23:10.356,-0.5592498779296875,0.2088165283203125,-0.804840087890625,0.0
06/01/202101:23:10.384,-0.55908203125,0.2105255126953125,-0.8057403564453125,0.0
06/01/202101:23:10.386,-0.5615692138671875,0.21295166015625,-0.8054046630859375,0.0
06/01/202101:23:10.396,-0.561431884765625,0.213104248046875,-0.8045806884765625,0.0
06/01/202101:23:10.407,-0.561614990234375,0.213165283203125,-0.8044281005859375,0.0
06/01/202101:23:10.416,-0.5606842041015625,0.2123260498046875,-0.804779052734375,0.0
06/01/202101:23:10.441,-0.561126708984375,0.211029052734375,-0.8058624267578125,0.0
06/01/202101:23:10.446,-0.5637664794921875,0.2101898193359375,-0.804443359375,0.0
06/01/202101:23:10.456,-0.5656280517578125,0.210906982421875,-0.8036956787109375,0.0
06/01/202101:23:10.466,-0.5668182373046875,0.211456298828125,-0.802581787109375,0.0
06/01/202101:23:10.476,-0.567047119140625,0.21258544921875,-0.8020172119140625,0.0
06/01/202101:23:10.501,-0.5675048828125,0.213165283203125,-0.8023681640625,0.0
06/01/202101:23:10.506,-0.5657501220703125,0.214508056640625,-0.801177978515625,0.0
06/01/202101:23:10.516,-0.5650634765625,0.2132720947265625,-0.8007049560546875,0.0
06/01/202101:23:10.526,-0.5668792724609375,0.2137451171875,-0.80120849609375,0.0
06/01/202101:23:10.536,-0.56640625,0.214874267578125,-0.8014068603515625,0.0
06/01/202101:23:10.566,-0.566925048828125,0.2155609130859375,-0.8011932373046875,0.0
06/01/202101:23:10.576,-0.5684661865234375,0.216644287109375,-0.8076934814453125,0.0
06/01/202101:23:10.587,-0.56866455078125,0.2158355712890625,-0.8055877685546875,0.0
06/01/202101:23:10.596,-0.569122314453125,0.216400146484375,-0.8042144775390625,0.0
06/01/202101:23:10.621,-0.5693817138671875,0.2155609130859375,-0.8016510009765625,0.0
06/01/202101:23:10.626,-0.5639495849609375,0.2136688232421875,-0.7975311279296875,0.0
06/01/202101:23:10.636,-0.5634918212890625,0.212493896484375,-0.7983551025390625,0.0
06/01/202101:23:10.646,-0.563323974609375,0.212982177734375,-0.8005523681640625,0.0
06/01/202101:23:10.656,-0.561920166015625,0.213714599609375,-0.800628662109375,0.0
06/01/202101:23:10.682,-0.5610809326171875,0.213714599609375,-0.8023834228515625,0.0
06/01/202101:23:10.683,-0.55975341796875,0.215057373046875,-0.8055877685546875,0.0
06/01/202101:23:10.686,-0.5607147216796875,0.21337890625,-0.8081817626953125,0.0
06/01/202101:23:10.696,-0.561370849609375,0.2107086181640625,-0.8115386962890625,0.0
06/01/202101:23:10.706,-0.563690185546875,0.21038818359375,-0.8124542236328125,0.0
06/01/202101:23:10.716,-0.5642547607421875,0.209747314453125,-0.8105010986328125,0.0
06/01/202101:23:10.744,-0.56396484375,0.2112884521484375,-0.80816650390625,0.0
06/01/202101:23:10.746,-0.5565643310546875,0.211578369140625,-0.80291748046875,0.0
06/01/202101:23:10.756,-0.5549774169921875,0.2135467529296875,-0.8018951416015625,0.0
06/01/202101:23:10.766,-0.5539398193359375,0.2151641845703125,-0.8020172119140625,0.0
06/01/202101:23:10.776,-0.555389404296875,0.2162933349609375,-0.8025970458984375,0.0
06/01/202101:23:10.799,-0.5603485107421875,0.2185516357421875,-0.805511474609375,0.0
06/01/202101:23:10.806,-0.5682830810546875,0.214996337890625,-0.80914306640625,0.0
06/01/202101:23:10.816,-0.5695343017578125,0.2120208740234375,-0.8121185302734375,0.0
06/01/202101:23:10.826,-0.5679168701171875,0.2097625732421875,-0.8102569580078125,0.0
06/01/202101:23:10.836,-0.5661163330078125,0.21112060546875,-0.8061676025390625,0.0
06/01/202101:23:10.866,-0.5631561279296875,0.2120819091796875,-0.801513671875,0.0
06/01/202101:23:10.876,-0.5624542236328125,0.2145538330078125,-0.7984619140625,0.0
06/01/202101:23:10.886,-0.5657501220703125,0.215118408203125,-0.799591064453125,0.0
06/01/202101:23:10.896,-0.5696868896484375,0.215362548828125,-0.799835205078125,0.0
06/01/202101:23:10.924,-0.5719757080078125,0.2169952392578125,-0.800506591796875,0.0
06/01/202101:23:10.926,-0.5735626220703125,0.219635009765625,-0.80206298828125,0.0
06/01/202101:23:10.936,-0.5702362060546875,0.2217559814453125,-0.7998809814453125,0.0
06/01/202101:23:10.946,-0.5662994384765625,0.2216644287109375,-0.797088623046875,0.0
06/01/202101:23:10.956,-0.5638275146484375,0.2193756103515625,-0.794677734375,0.0
06/01/202101:23:10.982,-0.5626068115234375,0.21795654296875,-0.794219970703125,0.0
06/01/202101:23:10.983,-0.56298828125,0.2185211181640625,-0.7957305908203125,0.0
06/01/202101:23:10.986,-0.5647430419921875,0.2180633544921875,-0.8004913330078125,0.0
06/01/202101:23:10.996,-0.5682373046875,0.2158966064453125,-0.80255126953125,0.0
06/01/202101:23:11.006,-0.567474365234375,0.220794677734375,-0.8070526123046875,0.0
06/01/202101:23:11.016,-0.5655670166015625,0.2234649658203125,-0.8071136474609375,0.0
06/01/202101:23:11.044,-0.56451416015625,0.220794677734375,-0.806488037109375,0.0
06/01/202101:23:11.045,-0.5595703125,0.2136383056640625,-0.80511474609375,0.0
06/01/202101:23:11.056,-0.55902099609375,0.20904541015625,-0.803863525390625,0.0
06/01/202101:23:11.066,-0.5553436279296875,0.2054290771484375,-0.8046875,0.0
06/01/202101:23:11.076,-0.551727294921875,0.204681396484375,-0.8055267333984375,0.0
06/01/202101:23:11.101,-0.5524444580078125,0.2064208984375,-0.804840087890625,0.0
06/01/202101:23:11.106,-0.5594024658203125,0.2106475830078125,-0.8064117431640625,0.0
06/01/202101:23:11.116,-0.5601806640625,0.2131805419921875,-0.803924560546875,0.0
06/01/202101:23:11.126,-0.56268310546875,0.21307373046875,-0.805145263671875,0.0
06/01/202101:23:11.136,-0.563201904296875,0.21026611328125,-0.8035125732421875,0.0
06/01/202101:23:11.163,-0.56121826171875,0.20947265625,-0.8021240234375,0.0
06/01/202101:23:11.165,-0.563201904296875,0.2152862548828125,-0.80523681640625,0.0
06/01/202101:23:11.176,-0.5639190673828125,0.2169952392578125,-0.802276611328125,0.0
06/01/202101:23:11.185,-0.5652923583984375,0.216278076171875,-0.8026275634765625,0.0
06/01/202101:23:11.195,-0.5675048828125,0.2140960693359375,-0.8037872314453125,0.0
06/01/202101:23:11.222,-0.56884765625,0.2138671875,-0.8026275634765625,0.0
06/01/202101:23:11.225,-0.573089599609375,0.2140350341796875,-0.80352783203125,0.0
06/01/202101:23:11.236,-0.5742950439453125,0.2159271240234375,-0.802703857421875,0.0
06/01/202101:23:11.245,-0.5752716064453125,0.217926025390625,-0.800628662109375,0.0
06/01/202101:23:11.255,-0.574310302734375,0.216339111328125,-0.797698974609375,0.0
06/01/202101:23:11.280,-0.5734710693359375,0.2158355712890625,-0.7957611083984375,0.0
06/01/202101:23:11.281,-0.573516845703125,0.2137298583984375,-0.795745849609375,0.0
06/01/202101:23:11.286,-0.571746826171875,0.213043212890625,-0.796722412109375,0.0
06/01/202101:23:11.295,-0.5706939697265625,0.2126922607421875,-0.7969818115234375,0.0
06/01/202101:23:11.305,-0.570098876953125,0.214019775390625,-0.798126220703125,0.0
06/01/202101:23:11.316,-0.5700836181640625,0.215087890625,-0.798553466796875,0.0
06/01/202101:23:11.340,-0.5704498291015625,0.21527099609375,-0.79931640625,0.0
06/01/202101:23:11.345,-0.570587158203125,0.2127532958984375,-0.79986572265625,0.0
06/01/202101:23:11.355,-0.5698394775390625,0.21307373046875,-0.800689697265625,0.0
06/01/202101:23:11.366,-0.567352294921875,0.2137298583984375,-0.8009490966796875,0.0
06/01/202101:23:11.375,-0.565521240234375,0.21539306640625,-0.800537109375,0.0
06/01/202101:23:11.400,-0.5626678466796875,0.2143707275390625,-0.801788330078125,0.0
06/01/202101:23:11.406,-0.5600738525390625,0.213104248046875,-0.8047332763671875,0.0
06/01/202101:23:11.415,-0.56103515625,0.2124786376953125,-0.8077239990234375,0.0
06/01/202101:23:11.426,-0.55963134765625,0.213775634765625,-0.8080291748046875,0.0
06/01/202101:23:11.436,-0.5582733154296875,0.2145843505859375,-0.80810546875,0.0
06/01/202101:23:11.461,-0.5568084716796875,0.2134552001953125,-0.808624267578125,0.0
06/01/202101:23:11.465,-0.55694580078125,0.2115020751953125,-0.807769775390625,0.0
06/01/202101:23:11.476,-0.5580291748046875,0.212127685546875,-0.8049468994140625,0.0
06/01/202101:23:11.486,-0.55865478515625,0.2117919921875,-0.8029632568359375,0.0
06/01/202101:23:11.496,-0.5596466064453125,0.2130279541015625,-0.8020782470703125,0.0
06/01/202101:23:11.523,-0.5619659423828125,0.211578369140625,-0.803802490234375,0.0
06/01/202101:23:11.524,-0.5633544921875,0.2109375,-0.8039093017578125,0.0
06/01/202101:23:11.525,-0.5663299560546875,0.2110137939453125,-0.805816650390625,0.0
06/01/202101:23:11.536,-0.5682373046875,0.2117919921875,-0.8053436279296875,0.0
06/01/202101:23:11.545,-0.5695343017578125,0.212432861328125,-0.8051910400390625,0.0
06/01/202101:23:11.556,-0.569244384765625,0.2138214111328125,-0.8025054931640625,0.0
06/01/202101:23:11.584,-0.5695037841796875,0.2149658203125,-0.800018310546875,0.0
06/01/202101:23:11.585,-0.5672760009765625,0.2154541015625,-0.7982025146484375,0.0
06/01/202101:23:11.595,-0.5667877197265625,0.215118408203125,-0.7975006103515625,0.0
06/01/202101:23:11.606,-0.56756591796875,0.2150421142578125,-0.7979583740234375,0.0
06/01/202101:23:11.615,-0.569244384765625,0.2154541015625,-0.797088623046875,0.0
06/01/202101:23:11.642,-0.569580078125,0.216552734375,-0.798858642578125,0.0
06/01/202101:23:11.645,-0.5716552734375,0.218475341796875,-0.8009490966796875,0.0
06/01/202101:23:11.656,-0.5715789794921875,0.220733642578125,-0.8000946044921875,0.0
06/01/202101:23:11.665,-0.5714569091796875,0.2209014892578125,-0.799652099609375,0.0
